"id";"container_id";"pick_minfilllevel";"decrease";"code";"pick_at_utc";"percent_before";"percent_now";"event_driven"
"10847435";"30058";"30";"20";"0003/ 024C00534";"2019-02-08T05:23:45.000Z";"56";"0";"false"
"10847436";"29949";"50";"20";"0005/ 025C00153";"2019-02-08T05:23:46.000Z";"58";"1";"false"
"10847475";"29936";"30";"20";"0007/ 022C00413";"2019-02-08T05:24:01.000Z";"79";"2";"false"
"10847484";"29937";"30";"20";"0007/ 022C00414";"2019-02-08T05:24:02.000Z";"100";"1";"false"
"10847487";"30053";"30";"20";"0003/ 022C00523";"2019-02-08T05:24:03.000Z";"55";"0";"false"
"10847498";"29914";"30";"20";"0001/ 013C00061";"2019-02-08T05:24:05.000Z";"100";"7";"false"
"10847843";"29915";"30";"20";"0001/ 013C00062";"2019-02-08T05:50:32.000Z";"100";"8";"false"
"10848986";"29826";"30";"20";"0009/ 003C00263";"2019-02-08T07:24:13.000Z";"100";"15";"false"
"10848987";"29905";"40";"20";"0006/ 016C00212";"2019-02-08T07:24:14.000Z";"99";"0";"false"
"10848990";"30065";"30";"20";"0003/ 035C00552";"2019-02-08T07:24:14.000Z";"100";"19";"false"
"10848997";"29876";"50";"20";"0006/ 012C00173";"2019-02-08T07:24:17.000Z";"63";"4";"false"
"10849006";"29948";"50";"20";"0005/ 025C00152";"2019-02-08T07:24:18.000Z";"100";"2";"false"
"10849016";"29904";"40";"20";"0006/ 016C00211";"2019-02-08T07:24:21.000Z";"99";"0";"false"
"10849020";"29903";"30";"20";"0005/ 003C00134";"2019-02-08T07:24:22.000Z";"100";"9";"false"
"10849029";"29875";"50";"20";"0006/ 012C00172";"2019-02-08T07:24:23.000Z";"83";"1";"false"
"10849039";"30032";"30";"20";"0003/ 012C00491";"2019-02-08T07:24:25.000Z";"91";"10";"false"
"10849043";"30039";"30";"20";"0003/ 013C00501";"2019-02-08T07:24:26.000Z";"76";"2";"false"
"10849053";"29878";"50";"20";"0006/ 001C00181";"2019-02-08T07:24:28.000Z";"94";"1";"false"
"10849061";"30044";"30";"20";"0003/ 014C00511";"2019-02-08T07:24:29.000Z";"100";"13";"false"
"10849113";"30350";"30";"20";"0001/ 014C01521";"2019-02-08T07:26:56.000Z";"97";"0";"false"
"10849144";"30327";"30";"20";"0001/ 002C01582";"2019-02-08T07:29:31.000Z";"98";"1";"false"
"10849155";"29964";"30";"20";"0009/ 148C00273";"2019-02-08T07:30:28.000Z";"81";"18";"false"
"10849167";"30008";"30";"20";"0009/ 159C00372";"2019-02-08T07:31:13.000Z";"100";"0";"false"
"10849187";"30091";"30";"20";"0003/ 041C00602";"2019-02-08T07:32:40.000Z";"69";"5";"false"
"10849196";"29863";"30";"20";"0009/ 153C00305";"2019-02-08T07:33:14.000Z";"31";"0";"false"
"10849249";"29919";"30";"20";"0001/ 037C00071";"2019-02-08T07:37:56.000Z";"100";"6";"false"
"10849666";"29939";"30";"20";"0006/ 258C00252";"2019-02-08T08:04:56.000Z";"95";"0";"false"
"10849682";"29998";"50";"20";"0009/ 157C00352";"2019-02-08T08:05:53.000Z";"88";"14";"false"
"10849749";"29968";"50";"20";"0009/ 151C00282";"2019-02-08T08:09:38.000Z";"99";"32";"false"
"10849886";"30014";"30";"20";"0009/ 160C00383";"2019-02-08T08:42:42.000Z";"78";"29";"false"
"10850027";"30019";"30";"20";"0009/ 161C00393";"2019-02-08T08:55:21.000Z";"89";"29";"false"
"10850117";"29973";"50";"20";"0009/ 152C00292";"2019-02-08T09:04:19.000Z";"71";"20";"false"
"10850274";"30040";"30";"20";"0003/ 013C00502";"2019-02-08T09:24:42.000Z";"75";"12";"false"
"10850288";"30116";"30";"20";"0003/ 084C00644";"2019-02-08T09:24:45.000Z";"74";"28";"false"
"10850295";"29787";"30";"20";"0006/ 264C00202";"2019-02-08T09:24:47.000Z";"65";"15";"false"
"10850307";"30066";"30";"20";"0003/ 035C00553";"2019-02-08T09:24:48.000Z";"100";"18";"false"
"10850313";"30064";"30";"20";"0003/ 035C00551";"2019-02-08T09:24:50.000Z";"99";"10";"false"
"10850321";"29900";"30";"20";"0005/ 003C00131";"2019-02-08T09:24:56.000Z";"53";"5";"false"
"10850323";"29908";"30";"20";"0007/ 055C00401";"2019-02-08T09:25:07.000Z";"55";"13";"false"
"10850327";"30343";"30";"20";"0001/ 017C01542";"2019-02-08T09:25:30.000Z";"61";"0";"false"
"10850336";"29976";"30";"20";"0009/ 152C00295";"2019-02-08T09:26:03.000Z";"86";"28";"false"
"10850344";"30003";"50";"20";"0009/ 158C00362";"2019-02-08T09:26:51.000Z";"90";"45";"false"
"10850368";"30346";"30";"20";"0001/ 016C01531";"2019-02-08T09:28:39.000Z";"98";"0";"false"
"10850395";"30331";"50";"20";"0001/ 024C01572";"2019-02-08T09:30:23.000Z";"72";"3";"false"
"10850425";"30034";"30";"20";"0003/ 012C00493";"2019-02-08T09:32:28.000Z";"94";"2";"false"
"10850454";"30071";"30";"20";"0003/ 036C00563";"2019-02-08T09:34:41.000Z";"71";"3";"false"
"10850517";"30060";"30";"20";"0003/ 030C00542";"2019-02-08T09:37:17.000Z";"100";"13";"false"
"10850519";"29932";"50";"20";"0001/ 009C00081";"2019-02-08T09:37:27.000Z";"100";"42";"false"
"10850556";"29970";"30";"20";"0009/ 151C00284";"2019-02-08T09:39:10.000Z";"93";"0";"false"
"10851777";"30017";"50";"20";"0009/ 161C00391";"2019-02-08T11:01:27.000Z";"99";"44";"false"
"10851897";"29927";"30";"20";"0006/ 262C00242";"2019-02-08T11:03:20.000Z";"95";"0";"false"
"10851909";"29868";"30";"20";"0006/ 260C00161";"2019-02-08T11:03:39.000Z";"51";"0";"false"
"10851997";"29989";"50";"20";"0009/ 156C00333";"2019-02-08T11:05:09.000Z";"100";"28";"false"
"10852132";"29788";"30";"20";"0006/ 264C00203";"2019-02-08T11:07:24.000Z";"91";"20";"false"
"10852236";"29862";"40";"20";"0009/ 153C00304";"2019-02-08T11:09:17.000Z";"99";"36";"false"
"10852250";"29924";"30";"20";"0006/ 259C00224";"2019-02-08T11:09:28.000Z";"91";"29";"false"
"10852319";"29979";"50";"20";"0009/ 154C00313";"2019-02-08T11:10:53.000Z";"100";"18";"false"
"10852533";"29827";"50";"20";"0009/ 003C00264";"2019-02-08T11:25:03.000Z";"100";"18";"false"
"10852607";"29867";"50";"20";"0001/ 032C00012";"2019-02-08T11:27:42.000Z";"51";"29";"false"
"10852666";"29962";"50";"20";"0009/ 148C00271";"2019-02-08T11:31:38.000Z";"62";"33";"false"
"10852692";"30093";"30";"20";"0003/ 041C00604";"2019-02-08T11:33:36.000Z";"71";"14";"false"
"10852821";"29983";"50";"20";"0009/ 155C00322";"2019-02-08T11:48:44.000Z";"68";"37";"false"
"10853564";"29969";"30";"20";"0009/ 151C00283";"2019-02-08T13:05:14.000Z";"99";"13";"false"
"10853954";"29894";"30";"20";"0006/ 261C00195";"2019-02-08T13:30:17.000Z";"33";"0";"false"
"10854095";"29953";"30";"20";"0001/ 022C00092";"2019-02-08T13:41:12.000Z";"63";"10";"false"
"10855140";"29923";"30";"20";"0006/ 259C00223";"2019-02-08T15:05:47.000Z";"99";"15";"false"
"10856731";"29966";"30";"20";"0009/ 148C00275";"2019-02-08T17:01:50.000Z";"39";"15";"false"
"10857589";"30328";"30";"20";"0001/ 002C01583";"2019-02-08T17:33:56.000Z";"33";"6";"false"
"10862669";"30057";"30";"20";"0003/ 024C00533";"2019-02-09T05:27:54.000Z";"55";"0";"false"
"10862712";"29956";"50";"20";"0001/ 003C00111";"2019-02-09T05:29:24.000Z";"65";"22";"false"
"10864036";"30334";"30";"20";"0001/ 021C01561";"2019-02-09T07:08:53.000Z";"97";"0";"false"
"10864265";"30347";"30";"20";"0001/ 016C01532";"2019-02-09T07:28:14.000Z";"73";"0";"false"
"10865151";"29904";"40";"20";"0006/ 016C00211";"2019-02-09T09:02:02.000Z";"61";"22";"false"
"10865175";"30288";"30";"20";"0001/ 012C00653";"2019-02-09T09:02:11.000Z";"64";"11";"false"
"10865191";"29821";"40";"20";"0006/ 263C00234";"2019-02-09T09:02:16.000Z";"71";"15";"false"
"10865237";"30335";"30";"20";"0001/ 021C01562";"2019-02-09T09:03:27.000Z";"93";"1";"false"
"10865254";"30326";"30";"20";"0001/ 002C01581";"2019-02-09T09:04:29.000Z";"94";"0";"false"
"10865355";"29961";"50";"20";"0001/ 020C00122";"2019-02-09T09:11:22.000Z";"98";"0";"false"
"10866852";"29895";"30";"20";"0006/ 261C00196";"2019-02-09T11:02:17.000Z";"73";"0";"false"
"10866901";"29950";"30";"20";"0005/ 025C00154";"2019-02-09T11:02:31.000Z";"58";"0";"false"
"10867065";"29940";"30";"20";"0006/ 258C00253";"2019-02-09T11:04:25.000Z";"100";"5";"false"
"10867168";"29928";"30";"20";"0006/ 262C00243";"2019-02-09T11:06:07.000Z";"100";"0";"false"
"10867241";"30407";"30";"20";"0001/ 004C01602";"2019-02-09T11:07:00.000Z";"81";"29";"false"
"10869036";"29960";"30";"20";"0001/ 020C00121";"2019-02-09T13:37:43.000Z";"35";"13";"false"
"10871519";"30036";"30";"20";"0003/ 012C00495";"2019-02-09T17:02:27.000Z";"59";"0";"false"
"10871920";"29869";"30";"20";"0006/ 260C00162";"2019-02-09T17:07:20.000Z";"35";"3";"false"
"10872145";"30113";"30";"20";"0003/ 084C00641";"2019-02-09T17:11:21.000Z";"68";"16";"false"
"10877391";"29952";"40";"20";"0001/ 022C00091";"2019-02-10T05:12:45.000Z";"54";"26";"false"
"10891976";"30146";"30";"20";"0008/ 033C01361";"2019-02-11T05:14:33.000Z";"42";"13";"false"
"10892209";"29937";"30";"20";"0007/ 022C00414";"2019-02-11T05:35:19.000Z";"100";"3";"false"
"10893193";"29947";"30";"20";"0005/ 025C00151";"2019-02-11T06:54:19.000Z";"97";"0";"false"
"10893287";"29878";"50";"20";"0006/ 001C00181";"2019-02-11T07:08:50.000Z";"100";"0";"false"
"10893288";"29948";"50";"20";"0005/ 025C00152";"2019-02-11T07:09:00.000Z";"100";"10";"false"
"10893298";"29879";"50";"20";"0006/ 001C00182";"2019-02-11T07:09:10.000Z";"100";"33";"false"
"10893302";"29915";"30";"20";"0001/ 013C00062";"2019-02-11T07:09:16.000Z";"88";"7";"false"
"10893303";"30086";"30";"20";"0003/ 040C00592";"2019-02-11T07:09:16.000Z";"100";"23";"false"
"10893304";"30027";"30";"20";"0003/ 010C00481";"2019-02-11T07:09:16.000Z";"100";"18";"false"
"10893306";"29914";"30";"20";"0001/ 013C00061";"2019-02-11T07:09:17.000Z";"100";"5";"false"
"10893315";"29875";"50";"20";"0006/ 012C00172";"2019-02-11T07:09:19.000Z";"100";"12";"false"
"10893327";"30288";"30";"20";"0001/ 012C00653";"2019-02-11T07:09:22.000Z";"61";"12";"false"
"10893330";"29826";"30";"20";"0009/ 003C00263";"2019-02-11T07:09:22.000Z";"89";"25";"false"
"10893332";"29949";"50";"20";"0005/ 025C00153";"2019-02-11T07:09:23.000Z";"100";"7";"false"
"10893335";"29905";"40";"20";"0006/ 016C00212";"2019-02-11T07:09:23.000Z";"100";"0";"false"
"10893336";"29900";"30";"20";"0005/ 003C00131";"2019-02-11T07:09:24.000Z";"100";"1";"false"
"10893341";"29916";"30";"20";"0001/ 013C00063";"2019-02-11T07:09:25.000Z";"100";"2";"false"
"10893359";"30056";"30";"20";"0003/ 024C00532";"2019-02-11T07:09:31.000Z";"100";"8";"false"
"10893390";"30003";"50";"20";"0009/ 158C00362";"2019-02-11T07:11:39.000Z";"100";"15";"false"
"10893391";"30336";"30";"20";"0001/ 021C01563";"2019-02-11T07:11:39.000Z";"98";"0";"false"
"10893393";"30326";"30";"20";"0001/ 002C01581";"2019-02-11T07:11:41.000Z";"60";"19";"false"
"10893408";"30287";"30";"20";"0001/ 012C00652";"2019-02-11T07:13:26.000Z";"99";"19";"false"
"10893427";"30327";"30";"20";"0001/ 002C01582";"2019-02-11T07:14:25.000Z";"98";"0";"false"
"10893434";"30290";"30";"20";"0001/ 012C00655";"2019-02-11T07:14:52.000Z";"29";"0";"false"
"10893460";"30334";"30";"20";"0001/ 021C01561";"2019-02-11T07:16:08.000Z";"98";"0";"false"
"10893470";"30332";"30";"20";"0001/ 024C01573";"2019-02-11T07:17:08.000Z";"46";"0";"false"
"10893489";"30348";"30";"20";"0001/ 016C01533";"2019-02-11T07:18:48.000Z";"73";"0";"false"
"10893499";"30330";"30";"20";"0001/ 024C1571";"2019-02-11T07:19:38.000Z";"47";"1";"false"
"10893598";"29953";"30";"20";"0001/ 022C00092";"2019-02-11T07:25:08.000Z";"75";"6";"false"
"10893654";"29876";"50";"20";"0006/ 012C00173";"2019-02-11T07:35:32.000Z";"98";"8";"false"
"10893659";"29903";"30";"20";"0005/ 003C00134";"2019-02-11T07:35:35.000Z";"100";"6";"false"
"10894124";"29963";"30";"20";"0009/ 148C00272";"2019-02-11T08:06:17.000Z";"99";"8";"false"
"10894178";"29968";"50";"20";"0009/ 151C00282";"2019-02-11T08:09:35.000Z";"99";"43";"false"
"10894179";"29978";"50";"20";"0009/ 154C00312";"2019-02-11T08:09:38.000Z";"99";"30";"false"
"10894501";"30384";"30";"20";"0016/ 044C01433";"2019-02-11T09:00:47.000Z";"99";"7";"false"
"10894530";"29973";"50";"20";"0009/ 152C00292";"2019-02-11T09:04:19.000Z";"86";"33";"false"
"10894538";"29969";"30";"20";"0009/ 151C00283";"2019-02-11T09:05:12.000Z";"100";"14";"false"
"10894586";"30085";"30";"20";"0003/ 040C00591";"2019-02-11T09:08:45.000Z";"100";"24";"false"
"10894603";"29904";"40";"20";"0006/ 016C00211";"2019-02-11T09:09:34.000Z";"100";"27";"false"
"10894615";"29801";"50";"20";"0010/ 252C00426";"2019-02-11T09:09:39.000Z";"100";"20";"false"
"10894679";"30335";"30";"20";"0001/ 021C01562";"2019-02-11T09:10:56.000Z";"97";"1";"false"
"10894712";"30346";"30";"20";"0001/ 016C01531";"2019-02-11T09:13:48.000Z";"98";"0";"false"
"10894715";"29984";"50";"20";"0009/ 155C00323";"2019-02-11T09:14:01.000Z";"99";"0";"false"
"10894732";"30331";"50";"20";"0001/ 024C01572";"2019-02-11T09:15:26.000Z";"98";"1";"false"
"10894950";"30347";"30";"20";"0001/ 016C01532";"2019-02-11T09:36:04.000Z";"63";"26";"false"
"10896226";"30401";"30";"20";"0001/ 035C01592";"2019-02-11T11:00:00.000Z";"83";"2";"false"
"10896271";"30400";"30";"20";"0001/ 035C01591";"2019-02-11T11:00:44.000Z";"96";"1";"false"
"10896297";"30017";"50";"20";"0009/ 161C00391";"2019-02-11T11:01:27.000Z";"99";"33";"false"
"10896314";"30118";"30";"20";"0003/ 084C00646";"2019-02-11T11:01:48.000Z";"41";"3";"false"
"10896343";"29895";"30";"20";"0006/ 261C00196";"2019-02-11T11:02:17.000Z";"76";"0";"false"
"10896471";"29940";"30";"20";"0006/ 258C00253";"2019-02-11T11:04:25.000Z";"92";"0";"false"
"10896491";"29800";"30";"20";"0010/ 252C00425";"2019-02-11T11:04:44.000Z";"87";"2";"false"
"10896517";"29989";"50";"20";"0009/ 156C00333";"2019-02-11T11:05:08.000Z";"100";"28";"false"
"10896562";"29928";"30";"20";"0006/ 262C00243";"2019-02-11T11:06:06.000Z";"96";"0";"false"
"10896644";"29788";"30";"20";"0006/ 264C00203";"2019-02-11T11:07:25.000Z";"99";"14";"false"
"10896794";"30076";"30";"20";"0003/ 037C00571";"2019-02-11T11:09:57.000Z";"100";"3";"false"
"10896805";"30028";"30";"20";"0003/ 010C00482";"2019-02-11T11:10:00.000Z";"87";"19";"false"
"10896840";"29789";"30";"20";"0006/ 264C00204";"2019-02-11T11:10:04.000Z";"95";"13";"false"
"10896910";"29999";"30";"20";"0009/ 157C00353";"2019-02-11T11:11:44.000Z";"99";"9";"false"
"10897045";"29954";"30";"20";"0001/ 001C00101";"2019-02-11T11:16:11.000Z";"33";"0";"false"
"10897123";"29988";"50";"20";"0009/ 156C00332";"2019-02-11T11:20:48.000Z";"100";"34";"false"
"10898235";"29821";"40";"20";"0006/ 263C00234";"2019-02-11T13:10:19.000Z";"99";"23";"false"
"10898274";"30055";"30";"20";"0003/ 024C00531";"2019-02-11T13:10:27.000Z";"100";"16";"false"
"10898347";"29894";"30";"20";"0006/ 261C00195";"2019-02-11T13:15:16.000Z";"100";"14";"false"
"10898572";"30080";"30";"20";"0003/ 039C00581";"2019-02-11T13:36:39.000Z";"50";"0";"false"
"10901573";"29950";"30";"20";"0005/ 025C00154";"2019-02-11T17:11:02.000Z";"56";"0";"false"
"10905798";"30413";"30";"20";"0003/ 022C00525";"2019-02-12T04:25:35.000Z";"63";"22";"false"
"10906539";"29869";"30";"20";"0006/ 260C00162";"2019-02-12T05:07:18.000Z";"99";"0";"false"
"10906769";"30044";"30";"20";"0003/ 014C00511";"2019-02-12T05:12:31.000Z";"100";"6";"false"
"10906900";"29887";"50";"20";"0001/ 040C00032";"2019-02-12T05:15:09.000Z";"79";"46";"false"
"10906921";"29864";"30";"20";"0009/ 153C00306";"2019-02-12T05:16:04.000Z";"66";"24";"false"
"10907137";"30065";"30";"20";"0003/ 035C00552";"2019-02-12T05:38:58.000Z";"90";"8";"false"
"10907147";"30114";"30";"20";"0003/ 084C00642";"2019-02-12T05:39:04.000Z";"96";"8";"false"
"10908244";"30059";"30";"20";"0003/ 030C00541";"2019-02-12T07:12:51.000Z";"100";"8";"false"
"10908306";"29797";"30";"20";"0010/ 252C00422";"2019-02-12T07:13:14.000Z";"37";"5";"false"
"10908310";"30051";"30";"20";"0003/ 022C00521";"2019-02-12T07:13:15.000Z";"99";"4";"false"
"10908370";"29870";"30";"20";"0006/ 260C00163";"2019-02-12T07:17:57.000Z";"53";"19";"false"
"10908485";"30107";"30";"20";"0003/ 076C00632";"2019-02-12T07:23:42.000Z";"80";"8";"false"
"10908510";"29897";"50";"20";"0001/ 038C00042";"2019-02-12T07:25:53.000Z";"94";"7";"false"
"10908974";"29927";"30";"20";"0006/ 262C00242";"2019-02-12T08:03:19.000Z";"99";"0";"false"
"10908985";"29868";"30";"20";"0006/ 260C00161";"2019-02-12T08:03:37.000Z";"100";"0";"false"
"10909468";"29946";"30";"20";"0005/ 218C00144";"2019-02-12T09:13:11.000Z";"96";"3";"false"
"10909511";"30098";"30";"20";"0003/ 043C00612";"2019-02-12T09:13:29.000Z";"100";"8";"false"
"10909524";"30032";"30";"20";"0003/ 012C00491";"2019-02-12T09:13:31.000Z";"62";"24";"false"
"10909530";"30040";"30";"20";"0003/ 013C00502";"2019-02-12T09:13:33.000Z";"100";"16";"false"
"10909548";"29929";"30";"20";"0006/ 262C00244";"2019-02-12T09:14:27.000Z";"68";"21";"false"
"10909552";"30335";"30";"20";"0001/ 021C01562";"2019-02-12T09:14:43.000Z";"67";"0";"false"
"10909625";"30034";"30";"20";"0003/ 012C00493";"2019-02-12T09:21:10.000Z";"100";"0";"false"
"10909858";"30116";"30";"20";"0003/ 084C00644";"2019-02-12T09:39:48.000Z";"100";"17";"false"
"10909944";"30097";"30";"20";"0003/ 043C00611";"2019-02-12T09:51:39.000Z";"100";"15";"false"
"10910711";"30091";"30";"20";"0003/ 041C00602";"2019-02-12T10:21:47.000Z";"100";"20";"false"
"10911693";"30039";"30";"20";"0003/ 013C00501";"2019-02-12T11:13:51.000Z";"37";"6";"false"
"10911883";"30069";"30";"20";"0003/ 036C00561";"2019-02-12T11:23:31.000Z";"36";"8";"false"
"10911920";"30060";"30";"20";"0003/ 030C00542";"2019-02-12T11:26:31.000Z";"59";"19";"false"
"10913180";"30071";"30";"20";"0003/ 036C00563";"2019-02-12T13:24:10.000Z";"57";"14";"false"
"10916533";"29962";"50";"20";"0009/ 148C00271";"2019-02-12T17:21:11.000Z";"86";"40";"false"
"10921459";"30119";"30";"20";"0003/ 084C00647";"2019-02-13T05:15:36.000Z";"38";"0";"false"
"10921551";"29950";"30";"20";"0005/ 025C00154";"2019-02-13T05:16:38.000Z";"58";"0";"false"
"10921682";"30174";"30";"20";"0008/ 276C01413";"2019-02-13T05:26:25.000Z";"54";"0";"false"
"10921850";"30068";"30";"20";"0003/ 035C00555";"2019-02-13T05:43:14.000Z";"58";"0";"false"
"10921854";"30064";"30";"20";"0003/ 035C00551";"2019-02-13T05:43:14.000Z";"74";"10";"false"
"10922787";"30409";"30";"20";"0001/ 004C01604";"2019-02-13T07:02:12.000Z";"49";"0";"false"
"10922876";"29904";"40";"20";"0006/ 016C00211";"2019-02-13T07:16:46.000Z";"100";"1";"false"
"10922877";"29915";"30";"20";"0001/ 013C00062";"2019-02-13T07:16:47.000Z";"100";"11";"false"
"10922878";"29914";"30";"20";"0001/ 013C00061";"2019-02-13T07:16:47.000Z";"100";"18";"false"
"10922883";"29804";"30";"20";"0010/ 268C00463";"2019-02-13T07:16:49.000Z";"100";"9";"false"
"10922890";"29875";"50";"20";"0006/ 012C00172";"2019-02-13T07:16:52.000Z";"100";"6";"false"
"10922892";"29949";"50";"20";"0005/ 025C00153";"2019-02-13T07:16:52.000Z";"73";"7";"false"
"10922906";"29943";"40";"20";"0005/ 218C00141";"2019-02-13T07:16:58.000Z";"100";"3";"false"
"10922913";"30028";"30";"20";"0003/ 010C00482";"2019-02-13T07:17:20.000Z";"81";"22";"false"
"10922914";"29916";"30";"20";"0001/ 013C00063";"2019-02-13T07:17:20.000Z";"100";"0";"false"
"10922916";"29900";"30";"20";"0005/ 003C00131";"2019-02-13T07:17:20.000Z";"100";"2";"false"
"10922924";"29936";"30";"20";"0007/ 022C00413";"2019-02-13T07:17:21.000Z";"100";"11";"false"
"10922935";"29805";"30";"20";"0010/ 268C00464";"2019-02-13T07:17:23.000Z";"100";"7";"false"
"10923112";"30291";"30";"20";"0001/ 012C00656";"2019-02-13T07:27:53.000Z";"35";"0";"false"
"10923125";"30345";"30";"20";"0001/ 017C01544";"2019-02-13T07:29:22.000Z";"33";"0";"false"
"10923164";"29930";"30";"20";"0006/ 262C00245";"2019-02-13T07:32:24.000Z";"87";"28";"false"
"10923197";"29931";"30";"20";"0006/ 262C00246";"2019-02-13T07:43:05.000Z";"100";"15";"false"
"10923205";"29937";"30";"20";"0007/ 022C00414";"2019-02-13T07:43:10.000Z";"99";"2";"false"
"10923235";"30333";"30";"20";"0001/ 024C01574";"2019-02-13T07:48:21.000Z";"98";"0";"false"
"10923253";"30341";"30";"20";"0001/ 018C01554";"2019-02-13T07:51:32.000Z";"27";"0";"false"
"10923268";"29786";"30";"20";"0006/ 264C00201";"2019-02-13T07:54:45.000Z";"59";"15";"false"
"10923950";"29942";"30";"20";"0006/ 258C00255";"2019-02-13T09:01:42.000Z";"77";"12";"false"
"10923951";"30405";"30";"20";"0001/ 035C01596";"2019-02-13T09:01:43.000Z";"67";"0";"false"
"10924056";"29879";"50";"20";"0006/ 001C00182";"2019-02-13T09:17:08.000Z";"90";"3";"false"
"10924066";"30030";"30";"20";"0003/ 010C00484";"2019-02-13T09:17:09.000Z";"27";"0";"false"
"10924072";"29823";"30";"20";"0006/ 263C00231";"2019-02-13T09:17:10.000Z";"68";"14";"false"
"10924091";"29821";"40";"20";"0006/ 263C00234";"2019-02-13T09:17:13.000Z";"99";"19";"false"
"10924102";"29905";"40";"20";"0006/ 016C00212";"2019-02-13T09:17:15.000Z";"90";"19";"false"
"10924113";"29789";"30";"20";"0006/ 264C00204";"2019-02-13T09:17:16.000Z";"58";"18";"false"
"10924132";"29822";"30";"20";"0006/ 263C00232";"2019-02-13T09:17:25.000Z";"89";"18";"false"
"10924144";"30337";"30";"20";"0001/ 021C01564";"2019-02-13T09:18:53.000Z";"49";"0";"false"
"10924165";"30349";"30";"20";"0001/ 016C01534";"2019-02-13T09:20:15.000Z";"49";"0";"false"
"10924189";"30153";"30";"20";"0008/ 044C01374";"2019-02-13T09:22:34.000Z";"100";"1";"false"
"10924247";"29961";"50";"20";"0001/ 020C00122";"2019-02-13T09:26:23.000Z";"100";"6";"false"
"10924277";"29890";"30";"20";"0006/ 261C00191";"2019-02-13T09:28:55.000Z";"100";"18";"false"
"10924328";"29893";"30";"20";"0006/ 261C00194";"2019-02-13T09:32:16.000Z";"91";"0";"false"
"10924333";"29921";"30";"20";"0006/ 259C00221";"2019-02-13T09:32:33.000Z";"100";"11";"false"
"10924445";"30082";"30";"20";"0003/ 039C00583";"2019-02-13T09:43:18.000Z";"60";"0";"false"
"10924454";"29876";"50";"20";"0006/ 012C00173";"2019-02-13T09:43:22.000Z";"92";"3";"false"
"10924466";"29827";"50";"20";"0009/ 003C00264";"2019-02-13T09:43:31.000Z";"100";"24";"false"
"10924536";"30004";"50";"20";"0009/ 158C00363";"2019-02-13T09:52:20.000Z";"100";"14";"false"
"10925394";"29928";"30";"20";"0006/ 262C00243";"2019-02-13T10:21:17.000Z";"32";"0";"false"
"10925403";"30329";"30";"20";"0001/ 002C01584";"2019-02-13T10:21:20.000Z";"97";"0";"false"
"10925409";"29895";"30";"20";"0006/ 261C00196";"2019-02-13T10:21:26.000Z";"56";"0";"false"
"10925751";"29796";"30";"20";"0010/ 252C00421";"2019-02-13T11:01:08.000Z";"61";"0";"false"
"10925933";"29940";"30";"20";"0006/ 258C00253";"2019-02-13T11:04:26.000Z";"71";"14";"false"
"10925970";"29989";"50";"20";"0009/ 156C00333";"2019-02-13T11:05:07.000Z";"62";"33";"false"
"10926078";"30407";"30";"20";"0001/ 004C01602";"2019-02-13T11:06:57.000Z";"87";"20";"false"
"10926195";"29924";"30";"20";"0006/ 259C00224";"2019-02-13T11:09:27.000Z";"99";"11";"false"
"10926260";"29979";"50";"20";"0009/ 154C00313";"2019-02-13T11:10:54.000Z";"99";"15";"false"
"10926274";"29999";"30";"20";"0009/ 157C00353";"2019-02-13T11:11:45.000Z";"33";"6";"false"
"10926415";"30100";"30";"20";"0003/ 043C00614";"2019-02-13T11:17:34.000Z";"87";"0";"false"
"10926431";"30099";"30";"20";"0003/ 043C00613";"2019-02-13T11:17:38.000Z";"100";"0";"false"
"10926544";"29872";"30";"20";"0006/ 260C00165";"2019-02-13T11:24:17.000Z";"90";"27";"false"
"10927295";"29922";"30";"20";"0006/ 259C00222";"2019-02-13T12:49:19.000Z";"100";"3";"false"
"10927463";"29939";"30";"20";"0006/ 258C00252";"2019-02-13T13:04:52.000Z";"100";"16";"false"
"10927467";"29969";"30";"20";"0009/ 151C00283";"2019-02-13T13:05:12.000Z";"75";"0";"false"
"10930612";"30009";"50";"20";"0009/ 159C00373";"2019-02-13T17:06:02.000Z";"85";"44";"false"
"10930771";"30013";"30";"20";"0009/ 160C00382";"2019-02-13T17:08:54.000Z";"91";"29";"false"
"10930836";"29792";"30";"20";"0010/ 263C00433";"2019-02-13T17:10:02.000Z";"96";"25";"false"
"10935698";"30173";"30";"20";"0008/ 276C01412";"2019-02-14T05:04:36.000Z";"82";"18";"false"
"10936190";"30288";"30";"20";"0001/ 012C00653";"2019-02-14T05:20:22.000Z";"98";"7";"false"
"10937591";"30086";"30";"20";"0003/ 040C00592";"2019-02-14T07:20:33.000Z";"100";"24";"false"
"10937618";"29821";"40";"20";"0006/ 263C00234";"2019-02-14T07:20:40.000Z";"46";"14";"false"
"10937650";"30056";"30";"20";"0003/ 024C00532";"2019-02-14T07:20:48.000Z";"100";"3";"false"
"10937714";"30326";"30";"20";"0001/ 002C01581";"2019-02-14T07:22:58.000Z";"48";"7";"false"
"10937736";"30287";"30";"20";"0001/ 012C00652";"2019-02-14T07:24:44.000Z";"95";"14";"false"
"10937754";"30327";"30";"20";"0001/ 002C01582";"2019-02-14T07:25:43.000Z";"92";"0";"false"
"10937836";"30107";"30";"20";"0003/ 076C00632";"2019-02-14T07:31:13.000Z";"36";"0";"false"
